image_path,label,label_encoded
dataset\unhealthy\0022_0051.JPG,unhealthy,1
dataset\healthy\0009_0270.JPG,healthy,0
dataset\unhealthy\0017_0165.JPG,unhealthy,1
dataset\unhealthy\0012_0053.JPG,unhealthy,1
dataset\healthy\0004_0025.JPG,healthy,0
dataset\healthy\0001_0049.JPG,healthy,0
dataset\healthy\0010_0018.JPG,healthy,0
dataset\unhealthy\0017_0195.JPG,unhealthy,1
dataset\healthy\0004_0065.JPG,healthy,0
dataset\healthy\0004_0022.JPG,healthy,0
dataset\unhealthy\0017_0158.JPG,unhealthy,1
dataset\healthy\0003_0177.JPG,healthy,0
dataset\healthy\0002_0211.JPG,healthy,0
dataset\unhealthy\0017_0188.JPG,unhealthy,1
dataset\healthy\0010_0068.JPG,healthy,0
dataset\healthy\0004_0209.JPG,healthy,0
dataset\healthy\0006_0109.JPG,healthy,0
dataset\healthy\0004_0241.JPG,healthy,0
dataset\healthy\0004_0035.JPG,healthy,0
dataset\healthy\0007_0044.JPG,healthy,0
dataset\unhealthy\0019_0075.JPG,unhealthy,1
dataset\healthy\0009_0066.JPG,healthy,0
dataset\unhealthy\0012_0048.JPG,unhealthy,1
dataset\healthy\0010_0027.JPG,healthy,0
dataset\healthy\0011_0042.JPG,healthy,0
dataset\healthy\0004_0222.JPG,healthy,0
dataset\unhealthy\0015_0008.JPG,unhealthy,1
dataset\healthy\0004_0251.JPG,healthy,0
dataset\unhealthy\0018_0041.JPG,unhealthy,1
dataset\healthy\0004_0133.JPG,healthy,0
dataset\healthy\0002_0069.JPG,healthy,0
dataset\unhealthy\0019_0180.JPG,unhealthy,1
dataset\healthy\0009_0258.JPG,healthy,0
dataset\healthy\0003_0022.JPG,healthy,0
dataset\healthy\0011_0032.JPG,healthy,0
dataset\unhealthy\0014_0131.JPG,unhealthy,1
dataset\healthy\0003_0129.JPG,healthy,0
dataset\unhealthy\0017_0154.JPG,unhealthy,1
dataset\unhealthy\0018_0099.JPG,unhealthy,1
dataset\healthy\0009_0252.JPG,healthy,0
dataset\healthy\0007_0108.JPG,healthy,0
dataset\unhealthy\0020_0181.JPG,unhealthy,1
dataset\unhealthy\0019_0001.JPG,unhealthy,1
dataset\healthy\0005_0081.JPG,healthy,0
dataset\healthy\0009_0232.JPG,healthy,0
dataset\healthy\0003_0108.JPG,healthy,0
dataset\unhealthy\0017_0093.JPG,unhealthy,1
dataset\healthy\0002_0075.JPG,healthy,0
dataset\unhealthy\0015_0011.JPG,unhealthy,1
dataset\healthy\0002_0040.JPG,healthy,0
dataset\healthy\0009_0196.JPG,healthy,0
dataset\unhealthy\0018_0015.JPG,unhealthy,1
dataset\unhealthy\0020_0055.JPG,unhealthy,1
dataset\unhealthy\0022_0103.JPG,unhealthy,1
dataset\unhealthy\0017_0014.JPG,unhealthy,1
dataset\unhealthy\0020_0079.JPG,unhealthy,1
dataset\healthy\0007_0139.JPG,healthy,0
dataset\healthy\0010_0044.JPG,healthy,0
dataset\unhealthy\0012_0102.JPG,unhealthy,1
dataset\healthy\0004_0121.JPG,healthy,0
dataset\healthy\0007_0165.JPG,healthy,0
dataset\unhealthy\0014_0095.JPG,unhealthy,1
dataset\healthy\0005_0132.JPG,healthy,0
dataset\healthy\0001_0105.JPG,healthy,0
dataset\unhealthy\0012_0065.JPG,unhealthy,1
dataset\healthy\0010_0088.JPG,healthy,0
dataset\healthy\0004_0036.JPG,healthy,0
dataset\healthy\0006_0125.JPG,healthy,0
dataset\healthy\0007_0026.JPG,healthy,0
dataset\healthy\0002_0054.JPG,healthy,0
dataset\healthy\0009_0218.JPG,healthy,0
dataset\healthy\0001_0136.JPG,healthy,0
dataset\unhealthy\0019_0031.JPG,unhealthy,1
dataset\unhealthy\0017_0330.JPG,unhealthy,1
dataset\healthy\0010_0141.JPG,healthy,0
dataset\unhealthy\0014_0157.JPG,unhealthy,1
dataset\unhealthy\0022_0064.JPG,unhealthy,1
dataset\healthy\0006_0074.JPG,healthy,0
dataset\healthy\0009_0118.JPG,healthy,0
dataset\unhealthy\0014_0030.JPG,unhealthy,1
dataset\healthy\0010_0003.JPG,healthy,0
dataset\healthy\0007_0261.JPG,healthy,0
dataset\healthy\0001_0143.JPG,healthy,0
dataset\healthy\0001_0170.JPG,healthy,0
dataset\healthy\0001_0076.JPG,healthy,0
dataset\unhealthy\0018_0016.JPG,unhealthy,1
dataset\healthy\0007_0045.JPG,healthy,0
dataset\unhealthy\0018_0026.JPG,unhealthy,1
dataset\unhealthy\0014_0027.JPG,unhealthy,1
dataset\healthy\0005_0027.JPG,healthy,0
dataset\unhealthy\0021_0072.JPG,unhealthy,1
dataset\unhealthy\0017_0159.JPG,unhealthy,1
dataset\unhealthy\0015_0027.JPG,unhealthy,1
dataset\unhealthy\0022_0062.JPG,unhealthy,1
dataset\unhealthy\0017_0262.JPG,unhealthy,1
dataset\healthy\0004_0266.JPG,healthy,0
dataset\unhealthy\0015_0120.JPG,unhealthy,1
dataset\unhealthy\0017_0265.JPG,unhealthy,1
dataset\unhealthy\0017_0110.JPG,unhealthy,1
dataset\healthy\0002_0053.JPG,healthy,0
dataset\healthy\0005_0242.JPG,healthy,0
dataset\healthy\0001_0039.JPG,healthy,0
dataset\healthy\0005_0113.JPG,healthy,0
dataset\unhealthy\0019_0039.JPG,unhealthy,1
dataset\healthy\0007_0023.JPG,healthy,0
dataset\unhealthy\0017_0163.JPG,unhealthy,1
dataset\unhealthy\0017_0133.JPG,unhealthy,1
dataset\healthy\0006_0101.JPG,healthy,0
dataset\healthy\0002_0118.JPG,healthy,0
dataset\unhealthy\0022_0074.JPG,unhealthy,1
dataset\healthy\0011_0011.JPG,healthy,0
dataset\healthy\0009_0250.JPG,healthy,0
dataset\unhealthy\0012_0195.JPG,unhealthy,1
dataset\healthy\0003_0036.JPG,healthy,0
dataset\unhealthy\0014_0017.JPG,unhealthy,1
dataset\unhealthy\0022_0001.JPG,unhealthy,1
dataset\healthy\0007_0297.JPG,healthy,0
dataset\healthy\0005_0178.JPG,healthy,0
dataset\healthy\0006_0092.JPG,healthy,0
dataset\healthy\0010_0066.JPG,healthy,0
dataset\healthy\0005_0275.JPG,healthy,0
dataset\healthy\0002_0065.JPG,healthy,0
dataset\healthy\0004_0173.JPG,healthy,0
dataset\unhealthy\0012_0158.JPG,unhealthy,1
dataset\healthy\0011_0089.JPG,healthy,0
dataset\unhealthy\0017_0229.JPG,unhealthy,1
dataset\healthy\0007_0109.JPG,healthy,0
dataset\unhealthy\0014_0226.JPG,unhealthy,1
dataset\healthy\0007_0100.JPG,healthy,0
dataset\unhealthy\0020_0240.JPG,unhealthy,1
dataset\healthy\0004_0086.JPG,healthy,0
dataset\healthy\0005_0055.JPG,healthy,0
dataset\unhealthy\0012_0030.JPG,unhealthy,1
dataset\unhealthy\0017_0243.JPG,unhealthy,1
dataset\healthy\0006_0069.JPG,healthy,0
dataset\unhealthy\0018_0064.JPG,unhealthy,1
dataset\healthy\0002_0100.JPG,healthy,0
dataset\healthy\0004_0263.JPG,healthy,0
dataset\unhealthy\0019_0236.JPG,unhealthy,1
dataset\unhealthy\0014_0016.JPG,unhealthy,1
dataset\healthy\0007_0004.JPG,healthy,0
dataset\healthy\0006_0036.JPG,healthy,0
dataset\healthy\0005_0108.JPG,healthy,0
dataset\healthy\0009_0203.JPG,healthy,0
dataset\healthy\0009_0036.JPG,healthy,0
dataset\healthy\0003_0004.JPG,healthy,0
dataset\healthy\0004_0017.JPG,healthy,0
dataset\healthy\0007_0328.JPG,healthy,0
dataset\unhealthy\0019_0057.JPG,unhealthy,1
dataset\healthy\0009_0268.JPG,healthy,0
dataset\unhealthy\0019_0102.JPG,unhealthy,1
dataset\healthy\0005_0030.JPG,healthy,0
dataset\unhealthy\0014_0139.JPG,unhealthy,1
dataset\healthy\0002_0170.JPG,healthy,0
dataset\healthy\0004_0239.JPG,healthy,0
dataset\unhealthy\0018_0063.JPG,unhealthy,1
dataset\healthy\0011_0084.JPG,healthy,0
dataset\unhealthy\0021_0065.JPG,unhealthy,1
dataset\unhealthy\0017_0162.JPG,unhealthy,1
dataset\unhealthy\0012_0204.JPG,unhealthy,1
dataset\healthy\0002_0047.JPG,healthy,0
dataset\healthy\0006_0054.JPG,healthy,0
dataset\healthy\0011_0091.JPG,healthy,0
dataset\unhealthy\0015_0072.JPG,unhealthy,1
dataset\unhealthy\0017_0042.JPG,unhealthy,1
dataset\healthy\0011_0074.JPG,healthy,0
dataset\unhealthy\0012_0249.JPG,unhealthy,1
dataset\unhealthy\0012_0041.JPG,unhealthy,1
dataset\healthy\0005_0021.JPG,healthy,0
dataset\unhealthy\0020_0063.JPG,unhealthy,1
dataset\healthy\0004_0039.JPG,healthy,0
dataset\unhealthy\0014_0168.JPG,unhealthy,1
dataset\unhealthy\0012_0175.JPG,unhealthy,1
dataset\healthy\0002_0108.JPG,healthy,0
dataset\unhealthy\0021_0012.JPG,unhealthy,1
dataset\unhealthy\0012_0150.JPG,unhealthy,1
dataset\unhealthy\0012_0056.JPG,unhealthy,1
dataset\healthy\0011_0086.JPG,healthy,0
dataset\healthy\0007_0259.JPG,healthy,0
dataset\unhealthy\0015_0133.JPG,unhealthy,1
dataset\unhealthy\0014_0156.JPG,unhealthy,1
dataset\unhealthy\0019_0082.JPG,unhealthy,1
dataset\healthy\0001_0167.JPG,healthy,0
dataset\healthy\0007_0166.JPG,healthy,0
dataset\healthy\0004_0151.JPG,healthy,0
dataset\unhealthy\0014_0155.JPG,unhealthy,1
dataset\unhealthy\0014_0093.JPG,unhealthy,1
dataset\healthy\0009_0020.JPG,healthy,0
dataset\healthy\0004_0158.JPG,healthy,0
dataset\healthy\0007_0055.JPG,healthy,0
dataset\unhealthy\0017_0045.JPG,unhealthy,1
dataset\healthy\0006_0090.JPG,healthy,0
dataset\healthy\0005_0149.JPG,healthy,0
dataset\healthy\0001_0072.JPG,healthy,0
dataset\unhealthy\0017_0121.JPG,unhealthy,1
dataset\unhealthy\0012_0137.JPG,unhealthy,1
dataset\unhealthy\0020_0061.JPG,unhealthy,1
dataset\unhealthy\0021_0020.JPG,unhealthy,1
dataset\unhealthy\0020_0041.JPG,unhealthy,1
dataset\healthy\0007_0058.JPG,healthy,0
dataset\unhealthy\0015_0050.JPG,unhealthy,1
dataset\healthy\0009_0148.JPG,healthy,0
dataset\unhealthy\0020_0069.JPG,unhealthy,1
dataset\healthy\0011_0060.JPG,healthy,0
dataset\healthy\0011_0057.JPG,healthy,0
dataset\unhealthy\0014_0064.JPG,unhealthy,1
dataset\healthy\0007_0326.JPG,healthy,0
dataset\unhealthy\0020_0058.JPG,unhealthy,1
dataset\unhealthy\0012_0081.JPG,unhealthy,1
dataset\unhealthy\0020_0164.JPG,unhealthy,1
dataset\unhealthy\0020_0171.JPG,unhealthy,1
dataset\healthy\0004_0164.JPG,healthy,0
dataset\unhealthy\0017_0020.JPG,unhealthy,1
dataset\healthy\0007_0154.JPG,healthy,0
dataset\healthy\0002_0027.JPG,healthy,0
dataset\healthy\0007_0132.JPG,healthy,0
dataset\healthy\0011_0061.JPG,healthy,0
dataset\healthy\0006_0004.JPG,healthy,0
dataset\unhealthy\0019_0016.JPG,unhealthy,1
dataset\unhealthy\0017_0102.JPG,unhealthy,1
dataset\unhealthy\0022_0097.JPG,unhealthy,1
dataset\unhealthy\0017_0063.JPG,unhealthy,1
dataset\healthy\0004_0219.JPG,healthy,0
dataset\unhealthy\0021_0021.JPG,unhealthy,1
dataset\healthy\0003_0149.JPG,healthy,0
dataset\unhealthy\0020_0173.JPG,unhealthy,1
dataset\unhealthy\0017_0050.JPG,unhealthy,1
dataset\healthy\0004_0275.JPG,healthy,0
dataset\healthy\0010_0004.JPG,healthy,0
dataset\healthy\0001_0046.JPG,healthy,0
dataset\healthy\0004_0168.JPG,healthy,0
dataset\healthy\0007_0159.JPG,healthy,0
dataset\healthy\0007_0032.JPG,healthy,0
dataset\healthy\0009_0013.JPG,healthy,0
dataset\healthy\0010_0113.JPG,healthy,0
dataset\unhealthy\0018_0113.JPG,unhealthy,1
dataset\healthy\0005_0168.JPG,healthy,0
dataset\healthy\0005_0097.JPG,healthy,0
dataset\healthy\0004_0109.JPG,healthy,0
dataset\healthy\0004_0160.JPG,healthy,0
dataset\unhealthy\0022_0100.JPG,unhealthy,1
dataset\healthy\0001_0163.JPG,healthy,0
dataset\healthy\0006_0085.JPG,healthy,0
dataset\healthy\0004_0021.JPG,healthy,0
dataset\unhealthy\0015_0109.JPG,unhealthy,1
dataset\healthy\0009_0133.JPG,healthy,0
dataset\healthy\0003_0006.JPG,healthy,0
dataset\unhealthy\0014_0032.JPG,unhealthy,1
dataset\healthy\0007_0274.JPG,healthy,0
dataset\healthy\0001_0127.JPG,healthy,0
dataset\healthy\0007_0098.JPG,healthy,0
dataset\unhealthy\0022_0044.JPG,unhealthy,1
dataset\healthy\0006_0032.JPG,healthy,0
dataset\unhealthy\0018_0112.JPG,unhealthy,1
dataset\unhealthy\0019_0172.JPG,unhealthy,1
dataset\healthy\0002_0195.JPG,healthy,0
dataset\healthy\0007_0206.JPG,healthy,0
dataset\unhealthy\0020_0139.JPG,unhealthy,1
dataset\healthy\0004_0101.JPG,healthy,0
dataset\unhealthy\0017_0299.JPG,unhealthy,1
dataset\unhealthy\0014_0006.JPG,unhealthy,1
dataset\healthy\0009_0239.JPG,healthy,0
dataset\healthy\0010_0047.JPG,healthy,0
dataset\healthy\0004_0023.JPG,healthy,0
dataset\healthy\0007_0061.JPG,healthy,0
dataset\unhealthy\0021_0045.JPG,unhealthy,1
dataset\unhealthy\0022_0002.JPG,unhealthy,1
dataset\healthy\0011_0038.JPG,healthy,0
dataset\unhealthy\0014_0110.JPG,unhealthy,1
dataset\unhealthy\0020_0165.JPG,unhealthy,1
dataset\healthy\0007_0119.JPG,healthy,0
dataset\healthy\0005_0148.JPG,healthy,0
dataset\healthy\0005_0267.JPG,healthy,0
dataset\unhealthy\0017_0130.JPG,unhealthy,1
dataset\healthy\0007_0028.JPG,healthy,0
dataset\unhealthy\0020_0185.JPG,unhealthy,1
dataset\healthy\0010_0072.JPG,healthy,0
dataset\healthy\0005_0005.JPG,healthy,0
dataset\healthy\0005_0048.JPG,healthy,0
dataset\healthy\0004_0249.JPG,healthy,0
dataset\unhealthy\0022_0060.JPG,unhealthy,1
dataset\unhealthy\0014_0146.JPG,unhealthy,1
dataset\healthy\0002_0112.JPG,healthy,0
dataset\unhealthy\0012_0018.JPG,unhealthy,1
dataset\healthy\0010_0107.JPG,healthy,0
dataset\healthy\0005_0022.JPG,healthy,0
dataset\unhealthy\0020_0031.JPG,unhealthy,1
dataset\unhealthy\0012_0193.JPG,unhealthy,1
dataset\healthy\0006_0116.JPG,healthy,0
dataset\healthy\0006_0044.JPG,healthy,0
dataset\healthy\0002_0120.JPG,healthy,0
dataset\healthy\0005_0272.JPG,healthy,0
dataset\healthy\0002_0058.JPG,healthy,0
dataset\unhealthy\0020_0241.JPG,unhealthy,1
dataset\unhealthy\0014_0055.JPG,unhealthy,1
dataset\unhealthy\0019_0105.JPG,unhealthy,1
dataset\healthy\0011_0039.JPG,healthy,0
dataset\unhealthy\0019_0199.JPG,unhealthy,1
dataset\healthy\0007_0126.JPG,healthy,0
dataset\healthy\0009_0001.JPG,healthy,0
dataset\healthy\0001_0070.JPG,healthy,0
dataset\healthy\0005_0040.JPG,healthy,0
dataset\healthy\0002_0197.JPG,healthy,0
dataset\healthy\0009_0091.JPG,healthy,0
dataset\unhealthy\0022_0039.JPG,unhealthy,1
dataset\healthy\0007_0181.JPG,healthy,0
dataset\healthy\0001_0139.JPG,healthy,0
dataset\healthy\0003_0034.JPG,healthy,0
dataset\unhealthy\0015_0117.JPG,unhealthy,1
dataset\healthy\0002_0002.JPG,healthy,0
dataset\unhealthy\0017_0278.JPG,unhealthy,1
dataset\unhealthy\0012_0133.JPG,unhealthy,1
dataset\healthy\0007_0148.JPG,healthy,0
dataset\unhealthy\0018_0069.JPG,unhealthy,1
dataset\unhealthy\0020_0078.JPG,unhealthy,1
dataset\unhealthy\0022_0042.JPG,unhealthy,1
dataset\unhealthy\0014_0235.JPG,unhealthy,1
dataset\healthy\0004_0254.JPG,healthy,0
dataset\healthy\0002_0181.JPG,healthy,0
dataset\healthy\0010_0119.JPG,healthy,0
dataset\unhealthy\0022_0078.JPG,unhealthy,1
dataset\healthy\0003_0126.JPG,healthy,0
dataset\unhealthy\0012_0250.JPG,unhealthy,1
dataset\unhealthy\0012_0154.JPG,unhealthy,1
dataset\unhealthy\0014_0126.JPG,unhealthy,1
dataset\unhealthy\0017_0321.JPG,unhealthy,1
dataset\healthy\0010_0046.JPG,healthy,0
dataset\healthy\0002_0131.JPG,healthy,0
dataset\unhealthy\0015_0001.JPG,unhealthy,1
dataset\unhealthy\0014_0106.JPG,unhealthy,1
dataset\unhealthy\0015_0019.JPG,unhealthy,1
dataset\healthy\0004_0082.JPG,healthy,0
dataset\unhealthy\0017_0053.JPG,unhealthy,1
dataset\unhealthy\0019_0022.JPG,unhealthy,1
dataset\unhealthy\0012_0004.JPG,unhealthy,1
dataset\healthy\0007_0172.JPG,healthy,0
dataset\unhealthy\0015_0074.JPG,unhealthy,1
dataset\unhealthy\0012_0241.JPG,unhealthy,1
dataset\unhealthy\0017_0329.JPG,unhealthy,1
dataset\healthy\0003_0090.JPG,healthy,0
dataset\healthy\0009_0152.JPG,healthy,0
dataset\healthy\0003_0127.JPG,healthy,0
dataset\unhealthy\0020_0256.JPG,unhealthy,1
dataset\unhealthy\0022_0109.JPG,unhealthy,1
dataset\healthy\0009_0190.JPG,healthy,0
dataset\healthy\0007_0228.JPG,healthy,0
dataset\healthy\0001_0091.JPG,healthy,0
dataset\healthy\0001_0004.JPG,healthy,0
dataset\unhealthy\0015_0032.JPG,unhealthy,1
dataset\healthy\0005_0071.JPG,healthy,0
dataset\unhealthy\0015_0082.JPG,unhealthy,1
dataset\healthy\0004_0144.JPG,healthy,0
dataset\unhealthy\0019_0240.JPG,unhealthy,1
dataset\unhealthy\0017_0315.JPG,unhealthy,1
dataset\unhealthy\0012_0096.JPG,unhealthy,1
dataset\unhealthy\0012_0028.JPG,unhealthy,1
dataset\healthy\0003_0043.JPG,healthy,0
dataset\healthy\0004_0192.JPG,healthy,0
dataset\healthy\0001_0088.JPG,healthy,0
dataset\unhealthy\0014_0054.JPG,unhealthy,1
dataset\unhealthy\0017_0264.JPG,unhealthy,1
dataset\healthy\0004_0242.JPG,healthy,0
dataset\unhealthy\0019_0269.JPG,unhealthy,1
dataset\healthy\0007_0189.JPG,healthy,0
dataset\healthy\0009_0248.JPG,healthy,0
dataset\healthy\0005_0087.JPG,healthy,0
dataset\unhealthy\0020_0124.JPG,unhealthy,1
dataset\healthy\0009_0068.JPG,healthy,0
dataset\unhealthy\0018_0091.JPG,unhealthy,1
dataset\unhealthy\0014_0122.JPG,unhealthy,1
dataset\healthy\0002_0094.JPG,healthy,0
dataset\healthy\0004_0099.JPG,healthy,0
dataset\healthy\0001_0010.JPG,healthy,0
dataset\unhealthy\0018_0046.JPG,unhealthy,1
dataset\unhealthy\0020_0053.JPG,unhealthy,1
dataset\healthy\0010_0011.JPG,healthy,0
dataset\healthy\0001_0044.JPG,healthy,0
dataset\healthy\0007_0184.JPG,healthy,0
dataset\healthy\0004_0081.JPG,healthy,0
dataset\healthy\0004_0264.JPG,healthy,0
dataset\healthy\0005_0241.JPG,healthy,0
dataset\unhealthy\0019_0193.JPG,unhealthy,1
dataset\healthy\0007_0270.JPG,healthy,0
dataset\unhealthy\0020_0128.JPG,unhealthy,1
dataset\unhealthy\0017_0078.JPG,unhealthy,1
dataset\unhealthy\0019_0232.JPG,unhealthy,1
dataset\healthy\0001_0122.JPG,healthy,0
dataset\unhealthy\0012_0138.JPG,unhealthy,1
dataset\unhealthy\0020_0022.JPG,unhealthy,1
dataset\unhealthy\0020_0074.JPG,unhealthy,1
dataset\healthy\0007_0050.JPG,healthy,0
dataset\unhealthy\0018_0040.JPG,unhealthy,1
dataset\unhealthy\0015_0087.JPG,unhealthy,1
dataset\healthy\0002_0198.JPG,healthy,0
dataset\healthy\0009_0077.JPG,healthy,0
dataset\unhealthy\0012_0066.JPG,unhealthy,1
dataset\unhealthy\0020_0158.JPG,unhealthy,1
dataset\unhealthy\0019_0154.JPG,unhealthy,1
dataset\healthy\0010_0118.JPG,healthy,0
dataset\unhealthy\0022_0065.JPG,unhealthy,1
dataset\unhealthy\0018_0065.JPG,unhealthy,1
dataset\healthy\0003_0025.JPG,healthy,0
dataset\unhealthy\0019_0184.JPG,unhealthy,1
dataset\healthy\0011_0044.JPG,healthy,0
dataset\healthy\0002_0141.JPG,healthy,0
dataset\healthy\0002_0082.JPG,healthy,0
dataset\healthy\0010_0097.JPG,healthy,0
dataset\unhealthy\0012_0191.JPG,unhealthy,1
dataset\healthy\0007_0218.JPG,healthy,0
dataset\unhealthy\0019_0144.JPG,unhealthy,1
dataset\unhealthy\0017_0222.JPG,unhealthy,1
dataset\healthy\0005_0049.JPG,healthy,0
dataset\healthy\0004_0079.JPG,healthy,0
dataset\healthy\0003_0068.JPG,healthy,0
dataset\unhealthy\0015_0113.JPG,unhealthy,1
dataset\unhealthy\0012_0046.JPG,unhealthy,1
dataset\healthy\0005_0143.JPG,healthy,0
dataset\healthy\0010_0104.JPG,healthy,0
dataset\healthy\0011_0029.JPG,healthy,0
dataset\unhealthy\0020_0177.JPG,unhealthy,1
dataset\unhealthy\0019_0111.JPG,unhealthy,1
dataset\unhealthy\0018_0024.JPG,unhealthy,1
dataset\unhealthy\0017_0007.JPG,unhealthy,1
dataset\healthy\0010_0056.JPG,healthy,0
dataset\healthy\0007_0046.JPG,healthy,0
dataset\unhealthy\0017_0236.JPG,unhealthy,1
dataset\unhealthy\0015_0055.JPG,unhealthy,1
dataset\unhealthy\0017_0031.JPG,unhealthy,1
dataset\unhealthy\0021_0002.JPG,unhealthy,1
dataset\healthy\0004_0002.JPG,healthy,0
dataset\healthy\0003_0139.JPG,healthy,0
dataset\unhealthy\0020_0117.JPG,unhealthy,1
dataset\healthy\0002_0165.JPG,healthy,0
dataset\healthy\0003_0117.JPG,healthy,0
dataset\healthy\0005_0066.JPG,healthy,0
dataset\unhealthy\0014_0079.JPG,unhealthy,1
dataset\unhealthy\0018_0055.JPG,unhealthy,1
dataset\unhealthy\0015_0089.JPG,unhealthy,1
dataset\unhealthy\0017_0302.JPG,unhealthy,1
dataset\unhealthy\0017_0320.JPG,unhealthy,1
dataset\healthy\0011_0050.JPG,healthy,0
dataset\healthy\0004_0225.JPG,healthy,0
dataset\unhealthy\0017_0286.JPG,unhealthy,1
dataset\unhealthy\0017_0339.JPG,unhealthy,1
dataset\healthy\0006_0123.JPG,healthy,0
dataset\healthy\0004_0252.JPG,healthy,0
dataset\healthy\0005_0096.JPG,healthy,0
dataset\healthy\0002_0219.JPG,healthy,0
dataset\healthy\0009_0033.JPG,healthy,0
dataset\unhealthy\0019_0065.JPG,unhealthy,1
dataset\healthy\0006_0009.JPG,healthy,0
dataset\unhealthy\0021_0009.JPG,unhealthy,1
dataset\unhealthy\0012_0252.JPG,unhealthy,1
dataset\unhealthy\0017_0274.JPG,unhealthy,1
dataset\unhealthy\0020_0250.JPG,unhealthy,1
dataset\unhealthy\0019_0248.JPG,unhealthy,1
dataset\healthy\0002_0091.JPG,healthy,0
dataset\healthy\0007_0185.JPG,healthy,0
dataset\unhealthy\0020_0146.JPG,unhealthy,1
dataset\healthy\0006_0022.JPG,healthy,0
dataset\healthy\0002_0071.JPG,healthy,0
dataset\healthy\0001_0102.JPG,healthy,0
dataset\healthy\0009_0159.JPG,healthy,0
dataset\unhealthy\0014_0171.JPG,unhealthy,1
dataset\unhealthy\0019_0170.JPG,unhealthy,1
dataset\healthy\0007_0003.JPG,healthy,0
dataset\healthy\0002_0013.JPG,healthy,0
dataset\unhealthy\0012_0076.JPG,unhealthy,1
dataset\healthy\0005_0209.JPG,healthy,0
dataset\healthy\0009_0026.JPG,healthy,0
dataset\unhealthy\0020_0220.JPG,unhealthy,1
dataset\healthy\0003_0050.JPG,healthy,0
dataset\unhealthy\0020_0024.JPG,unhealthy,1
dataset\healthy\0009_0108.JPG,healthy,0
dataset\unhealthy\0017_0237.JPG,unhealthy,1
dataset\healthy\0002_0030.JPG,healthy,0
dataset\healthy\0006_0073.JPG,healthy,0
dataset\unhealthy\0012_0022.JPG,unhealthy,1
dataset\healthy\0002_0121.JPG,healthy,0
dataset\healthy\0011_0015.JPG,healthy,0
dataset\healthy\0003_0054.JPG,healthy,0
dataset\healthy\0007_0129.JPG,healthy,0
dataset\unhealthy\0012_0038.JPG,unhealthy,1
dataset\unhealthy\0015_0127.JPG,unhealthy,1
dataset\unhealthy\0017_0245.JPG,unhealthy,1
dataset\healthy\0006_0088.JPG,healthy,0
dataset\healthy\0007_0190.JPG,healthy,0
dataset\unhealthy\0020_0045.JPG,unhealthy,1
dataset\unhealthy\0015_0139.JPG,unhealthy,1
dataset\healthy\0007_0325.JPG,healthy,0
dataset\unhealthy\0020_0223.JPG,unhealthy,1
dataset\unhealthy\0019_0034.JPG,unhealthy,1
dataset\unhealthy\0017_0146.JPG,unhealthy,1
dataset\unhealthy\0022_0045.JPG,unhealthy,1
dataset\healthy\0003_0123.JPG,healthy,0
dataset\unhealthy\0020_0112.JPG,unhealthy,1
dataset\unhealthy\0018_0027.JPG,unhealthy,1
dataset\healthy\0001_0121.JPG,healthy,0
dataset\unhealthy\0020_0269.JPG,unhealthy,1
dataset\healthy\0007_0095.JPG,healthy,0
dataset\unhealthy\0019_0008.JPG,unhealthy,1
dataset\unhealthy\0019_0164.JPG,unhealthy,1
dataset\unhealthy\0014_0024.JPG,unhealthy,1
dataset\healthy\0009_0285.JPG,healthy,0
